nodes,jobs,duration(ms),cost
20,515,0,185388
20,516,0,185388
20,517,0,185388
20,518,999,185388
20,519,0,185388
20,520,0,185388
20,521,0,185388
20,522,0,185388
20,523,0,185388
20,524,0,185388
20,525,0,185388
20,526,0,185388
20,527,0,185388
20,528,0,185388
20,529,0,185388
20,530,0,185388
20,531,0,185388
20,532,0,185388
20,533,0,185388
20,534,0,185388
20,535,0,185388
20,536,0,185388
20,537,0,185388
20,538,0,185388
20,539,0,185388
20,540,0,185388
20,541,0,185388
20,542,0,185388
20,543,0,185388
20,544,0,185388
20,545,0,185388
20,546,0,185388
20,547,0,185388
20,548,0,185388
20,549,0,185388
20,550,1000,185388
20,551,0,185388
20,552,0,185388
20,553,0,185388
20,554,0,185388
20,555,0,185388
20,556,0,185388
20,557,0,185388
20,558,0,185388
20,559,0,185388
20,560,0,185388
20,561,0,185388
20,562,0,185388
20,563,0,185388
20,564,0,185388
20,565,0,185388
20,566,0,185388
20,567,0,185388
20,568,0,185388
20,569,0,185388
20,570,0,185388
20,571,0,185388
20,572,0,185388
20,573,998,185388
20,574,0,185388
20,575,0,185388
20,576,0,185388
20,577,0,185388
20,578,0,185388
20,579,0,185388
20,580,0,185388
20,581,0,185388
20,582,0,185388
20,583,0,185388
20,584,0,185388
20,585,0,185388
20,586,0,185388
20,587,0,185388
20,588,0,185388
20,589,0,185388
20,590,0,185388
20,591,0,185388
20,592,0,185388
20,593,0,185388
20,594,0,185388
20,595,0,185388
20,596,0,185388
20,597,0,185388
20,598,1002,185388
20,599,0,185388
20,600,0,185388
20,601,0,185388
20,602,0,185388
20,603,0,185388
20,604,0,185388
20,605,0,185388
20,606,0,185388
20,607,0,185388
20,608,0,185388
20,609,0,185388
20,610,0,185388
20,611,0,185388
20,612,0,185388
20,613,0,185388
20,614,0,185388
20,615,0,185388
20,616,0,185388
20,617,0,185388
20,618,0,185388
20,619,0,185388
20,620,0,185388
20,621,0,185388
20,622,0,185388
20,623,0,185388
20,624,0,185388
20,625,0,185388
20,626,0,185388
20,627,0,185388
20,628,0,185388
20,629,0,185388
20,630,0,185388
20,631,1000,185388
20,632,0,185388
20,633,0,185388
20,634,0,185388
20,635,0,185388
20,636,0,185388
20,637,0,185388
20,638,0,185388
20,639,0,185388
20,640,0,185388
20,641,0,185388
20,642,0,185388
20,643,0,185388
20,644,0,185388
20,645,0,185388
20,646,0,185388
20,647,0,185388
20,648,0,185388
20,649,0,185388
20,650,0,185388
20,651,0,185388
20,652,0,185388
20,653,0,185388
20,654,0,185388
20,655,0,185388
20,656,0,185388
20,657,0,185388
20,658,0,185388
20,659,0,185388
20,660,0,185388
20,661,0,185388
20,662,0,185388
20,663,0,185388
20,664,0,185388
20,665,997,185388
20,666,0,185388
20,667,0,185388
20,668,0,185388
20,669,0,185388
20,670,0,185388
20,671,0,185388
20,672,0,185388
20,673,0,185388
20,674,0,185388
20,675,0,185388
20,676,0,185388
20,677,0,185388
20,678,0,185388
20,679,0,185388
20,680,0,185388
20,681,0,185388
20,682,0,185388
20,683,0,185388
20,684,0,185388
20,685,0,185388
20,686,0,185388
20,687,0,185388
20,688,0,185388
20,689,0,185388
20,690,0,185388
20,691,0,185388
20,692,0,185388
20,693,0,185388
20,694,0,185388
20,695,0,185388
20,696,0,185388
20,697,0,185388
20,698,1000,185388
20,699,0,185388
20,700,0,185388
20,701,0,185388
20,702,0,185388
20,703,0,185388
20,704,0,185388
20,705,0,185388
20,706,0,185388
20,707,0,185388
20,708,0,185388
20,709,0,185388
20,710,0,185388
20,711,0,185388
20,712,0,185388
20,713,0,185388
20,714,0,185388
20,715,0,185388
20,716,0,185388
20,717,0,185388
20,718,0,185388
20,719,0,185388
20,720,0,185388
20,721,0,185388
20,722,0,185388
20,723,0,185388
20,724,0,185388
20,725,0,185388
20,726,0,185388
20,727,0,185388
20,728,0,185388
20,729,0,185388
20,730,1001,185388
20,731,0,185388
20,732,0,185388
20,733,0,185388
20,734,0,185388
20,735,0,185388
20,736,0,185388
20,737,0,185388
20,738,0,185388
20,739,0,185388
20,740,0,185388
20,741,0,185388
20,742,0,185388
20,743,0,185388
20,744,0,185388
20,745,0,185388
20,746,0,185388
20,747,0,185388
20,748,0,185388
20,749,0,185388
20,750,0,185388
20,751,0,185388
20,752,0,185388
20,753,0,185388
20,754,0,185388
20,755,0,185388
20,756,0,185388
20,757,0,185388
20,758,0,185388
20,759,0,185388
20,760,0,185388
20,761,0,185388
20,762,999,185388
20,763,0,185388
20,764,0,185388
20,765,0,185388
20,766,0,185388
20,767,0,185388
20,768,0,185388
20,769,0,185388
20,770,0,185388
20,771,655,185388
20,772,0,185388
20,773,0,185388
20,774,0,185388
20,775,0,185388
20,776,0,185388
20,777,0,185388
20,778,0,185388
20,779,0,185388
20,780,0,185388
20,781,0,185388
20,782,0,185388
20,783,0,185388
20,784,0,185388
20,785,0,185388
20,786,0,185388
20,787,0,185388
20,788,0,185388
20,789,0,185388
20,790,0,185388
20,791,0,185388
20,792,0,185388
20,793,0,185388
20,794,0,185388
20,795,0,185388
20,796,0,185388
20,797,0,185388
20,798,0,185388
20,799,0,185388
20,800,0,185388
20,801,0,185388
20,802,0,185388
20,803,997,185388
20,804,0,185388
20,805,0,185388
20,806,0,185388
20,807,0,185388
20,808,0,185388
20,809,0,185388
20,810,0,185388
20,811,0,185388
20,812,0,185388
20,813,0,185388
20,814,0,185388
20,815,0,185388
20,816,0,185388
20,817,0,185388
20,818,0,185388
20,819,0,185388
20,820,0,185388
20,821,0,185388
20,822,0,185388
20,823,0,185388
20,824,0,185388
20,825,0,185388
20,826,0,185388
20,827,0,185388
20,828,0,185388
20,829,0,185388
20,830,0,185388
20,831,0,185388
20,832,0,185388
20,833,0,185388
20,834,0,185388
20,835,999,185388
20,836,0,185388
20,837,0,185388
20,838,0,185388
20,839,0,185388
20,840,0,185388
20,841,0,185388
20,842,0,185388
20,843,0,185388
20,844,0,185388
20,845,0,185388
20,846,0,185388
20,847,0,185388
20,848,0,185388
20,849,0,185388
20,850,0,185388
20,851,0,185388
20,852,0,185388
20,853,0,185388
20,854,0,185388
20,855,0,185388
20,856,0,185388
20,857,0,185388
20,858,0,185388
20,859,0,185388
20,860,0,185388
20,861,0,185388
20,862,0,185388
20,863,0,185388
20,864,0,185388
20,865,0,185388
20,866,0,185388
20,867,0,185388
20,868,999,185388
20,869,0,185388
20,870,0,185388
20,871,0,185388
20,872,0,185388
20,873,0,185388
20,874,0,185388
20,875,0,185388
20,876,0,185388
20,877,0,185388
20,878,0,185388
20,879,0,185388
20,880,0,185388
20,881,0,185388
20,882,0,185388
20,883,0,185388
20,884,0,185388
20,885,0,185388
20,886,0,185388
20,887,0,185388
20,888,0,185388
20,889,0,185388
20,890,0,185388
20,891,0,185388
20,892,0,185388
20,893,0,185388
20,894,0,185388
20,895,0,185388
20,896,0,185388
20,897,0,185388
20,898,0,185388
20,899,0,185388
20,900,1000,185388
20,901,0,185388
20,902,0,185388
20,903,0,185388
20,904,0,185388
20,905,0,185388
20,906,0,185388
20,907,0,185388
20,908,0,185388
20,909,0,185388
20,910,0,185388
20,911,0,185388
20,912,0,185388
20,913,0,185388
20,914,0,185388
20,915,0,185388
20,916,0,185388
20,917,0,185388
20,918,0,185388
20,919,0,185388
20,920,0,185388
20,921,0,185388
20,922,0,185388
20,923,0,185388
20,924,0,185388
20,925,0,185388
20,926,0,185388
20,927,0,185388
20,928,0,185388
20,929,0,185388
20,930,0,185388
20,931,0,185388
20,932,1000,185388
20,933,0,185388
20,934,0,185388
20,935,0,185388
20,936,0,185388
20,937,0,185388
20,938,0,185388
20,939,0,185388
20,940,0,185388
20,941,0,185388
20,942,0,185388
20,943,0,185388
20,944,0,185388
20,945,0,185388
20,946,0,185388
20,947,0,185388
20,948,0,185388
20,949,0,185388
20,950,0,185388
20,951,0,185388
20,952,0,185388
20,953,0,185388
20,954,0,185388
20,955,0,185388
20,956,0,185388
20,957,0,185388
20,958,0,185388
20,959,0,185388
20,960,0,185388
20,961,0,185388
20,962,0,185388
20,963,0,185388
20,964,1000,185388
20,965,0,185388
20,966,0,185388
20,967,0,185388
20,968,0,185388
20,969,0,185388
20,970,0,185388
20,971,0,185388
20,972,0,185388
20,973,0,185388
20,974,0,185388
20,975,0,185388
20,976,0,185388
20,977,0,185388
20,978,0,185388
20,979,0,185388
20,980,0,185388
20,981,0,185388
20,982,0,185388
20,983,0,185388
20,984,0,185388
20,985,0,185388
20,986,0,185388
20,987,0,185388
20,988,0,185388
20,989,0,185388
20,990,0,185388
20,991,0,185388
20,992,0,185388
20,993,0,185388
20,994,0,185388
20,995,0,185388
20,996,0,185388
20,997,999,185388
20,998,0,185388
20,999,0,185388
20,1000,0,185388
20,1001,0,185388
20,1002,0,185388
20,1003,0,185388
20,1004,0,185388
20,1005,0,185388
20,1006,0,185388
20,1007,0,185388
20,1008,0,185388
20,1009,0,185388
20,1010,0,185388
20,1011,0,185388
20,1012,0,185388
20,1013,0,185388
20,1014,0,185388
20,1015,0,185388
20,1016,0,185388
20,1017,0,185388
20,1018,0,185388
20,1019,0,185388
