nodes,jobs,duration(ms),cost
3,648,0,161939
3,649,0,161939
3,650,0,161939
3,651,0,161939
3,652,0,161939
3,653,0,161939
3,654,0,161939
3,655,0,161939
3,656,0,161939
3,657,0,161939
3,658,0,161939
3,659,0,161939
3,660,0,161939
3,661,0,161939
3,662,0,161939
3,663,0,161939
3,664,0,161939
3,665,0,161939
3,666,0,161939
3,667,0,161939
3,668,0,161939
3,669,0,161939
3,670,0,161939
3,671,0,161939
3,672,0,161939
3,673,0,161939
3,674,0,161939
3,675,0,161939
3,676,0,161939
3,677,0,161939
3,678,0,161939
3,679,0,161939
3,680,0,161939
3,681,0,161939
3,682,0,161939
3,683,0,161939
3,684,0,161939
3,685,0,161939
3,686,0,161939
3,687,0,161939
3,688,0,161939
3,689,0,161939
3,690,0,161939
3,691,0,161939
3,692,0,161939
3,693,0,161939
3,694,0,161939
3,695,0,161939
3,696,0,161939
3,697,0,161939
3,698,0,161939
3,699,0,161939
3,700,0,161939
3,701,0,161939
3,702,0,161939
3,703,0,161939
3,704,0,161939
3,705,0,161939
3,706,0,161939
3,707,0,161939
3,708,0,161939
3,709,0,161939
3,710,0,161939
3,711,0,161939
3,712,0,161939
3,713,0,161939
3,714,0,161939
3,715,0,161939
3,716,0,161939
3,717,0,161939
3,718,0,161939
3,719,0,161939
3,720,0,161939
3,721,0,161939
3,722,0,161939
3,723,0,161939
3,724,0,161939
3,725,0,161939
3,726,0,161939
3,727,0,161939
3,728,0,161939
3,729,0,161939
3,730,0,161939
3,731,0,161939
3,732,0,161939
3,733,0,161939
3,734,0,161939
3,735,0,161939
3,736,0,161939
3,737,0,161939
3,738,0,161939
3,739,0,161939
3,740,0,161939
3,741,0,161939
3,742,0,161939
3,743,0,161939
3,744,0,161939
3,745,0,161939
3,746,0,161939
3,747,0,161939
3,748,0,161939
3,749,0,161939
3,750,0,161939
3,751,0,161939
3,752,0,161939
3,753,0,161939
3,754,0,161939
3,755,0,161939
3,756,0,161939
3,757,0,161939
3,758,0,161939
3,759,0,161939
3,760,0,161939
3,761,0,161939
3,762,0,161939
3,763,0,161939
3,764,0,161939
3,765,0,161939
3,766,0,161939
3,767,0,161939
3,768,0,161939
3,769,0,161939
3,770,0,161939
3,771,0,161939
3,772,0,161939
3,773,0,161939
3,774,0,161939
3,775,0,161939
3,776,0,161939
3,777,0,161939
3,778,0,161939
3,779,0,161939
3,780,0,161939
3,781,0,161939
3,782,0,161939
3,783,0,161939
3,784,0,161939
3,785,0,161939
3,786,0,161939
3,787,0,161939
3,788,0,161939
3,789,0,161939
3,790,0,161939
3,791,0,161939
3,792,0,161939
3,793,0,161939
3,794,0,161939
3,795,0,161939
3,796,0,161939
3,797,0,161939
3,798,0,161939
3,799,0,161939
3,800,0,161939
3,801,0,161939
3,802,0,161939
3,803,0,161939
3,804,0,161939
3,805,0,161939
3,806,0,161939
3,807,0,161939
3,808,0,161939
3,809,0,161939
3,810,0,161939
3,811,0,161939
3,812,0,161939
3,813,0,161939
3,814,0,161939
3,815,0,161939
3,816,0,161939
3,817,0,161939
3,818,0,161939
3,819,0,161939
3,820,0,161939
3,821,0,161939
3,822,0,161939
3,823,0,161939
3,824,0,161939
3,825,0,161939
3,826,0,161939
3,827,0,161939
3,828,0,161939
3,829,0,161939
3,830,0,161939
3,831,0,161939
3,832,0,161939
3,833,0,161939
3,834,0,161939
3,835,0,161939
3,836,0,161939
3,837,0,161939
3,838,0,161939
3,839,0,161939
3,840,0,161939
3,841,0,161939
3,842,0,161939
3,843,0,161939
3,844,0,161939
3,845,0,161939
3,846,0,161939
3,847,0,161939
3,848,0,161939
3,849,0,161939
3,850,0,161939
3,851,0,161939
3,852,0,161939
3,853,0,161939
3,854,0,161939
3,855,0,161939
3,856,0,161939
3,857,0,161939
3,858,0,161939
3,859,0,161939
3,860,0,161939
3,861,0,161939
3,862,0,161939
3,863,0,161939
3,864,0,161939
3,865,0,161939
3,866,0,161939
3,867,0,161939
3,868,0,161939
3,869,0,161939
3,870,0,161939
3,871,7,161939
3,872,0,161939
3,873,0,161939
3,874,0,161939
3,875,0,161939
3,876,0,161939
3,877,0,161939
3,878,0,161939
3,879,0,161939
3,880,0,161939
3,881,0,161939
3,882,0,161939
3,883,0,161939
3,884,0,161939
3,885,0,161939
3,886,0,161939
3,887,0,161939
3,888,0,161939
3,889,0,161939
3,890,0,161939
3,891,0,161939
3,892,0,161939
3,893,0,161939
3,894,0,161939
3,895,0,161939
3,896,0,161939
3,897,0,161939
3,898,0,161939
3,899,0,161939
3,900,0,161939
3,901,0,161939
3,902,0,161939
3,903,0,161939
3,904,0,161939
3,905,0,161939
3,906,0,161939
3,907,0,161939
3,908,0,161939
3,909,0,161939
3,910,0,161939
3,911,0,161939
3,912,0,161939
3,913,0,161939
3,914,0,161939
3,915,0,161939
3,916,0,161939
3,917,0,161939
3,918,0,161939
3,919,0,161939
3,920,0,161939
3,921,0,161939
3,922,0,161939
3,923,0,161939
3,924,0,161939
3,925,0,161939
3,926,0,161939
3,927,0,161939
3,928,0,161939
3,929,0,161939
3,930,0,161939
3,931,0,161939
3,932,0,161939
3,933,0,161939
3,934,0,161939
3,935,0,161939
3,936,0,161939
3,937,0,161939
3,938,0,161939
3,939,0,161939
3,940,0,161939
3,941,0,161939
3,942,0,161939
3,943,0,161939
3,944,0,161939
3,945,0,161939
3,946,0,161939
3,947,0,161939
3,948,0,161939
3,949,0,161939
3,950,0,161939
3,951,0,161939
3,952,0,161939
3,953,0,161939
3,954,0,161939
3,955,0,161939
3,956,0,161939
3,957,0,161939
3,958,0,161939
3,959,0,161939
3,960,0,161939
3,961,0,161939
3,962,0,161939
3,963,0,161939
3,964,0,161939
3,965,0,161939
3,966,0,161939
3,967,0,161939
3,968,0,161939
3,969,0,161939
3,970,0,161939
3,971,0,161939
3,972,0,161939
3,973,0,161939
3,974,0,161939
3,975,0,161939
3,976,0,161939
3,977,0,161939
3,978,0,161939
3,979,0,161939
3,980,0,161939
3,981,0,161939
3,982,0,161939
3,983,0,161939
3,984,0,161939
3,985,0,161939
3,986,0,161939
3,987,0,161939
3,988,0,161939
3,989,0,161939
3,990,0,161939
3,991,0,161939
3,992,0,161939
3,993,0,161939
3,994,0,161939
3,995,0,161939
3,996,0,161939
3,997,0,161939
3,998,0,161939
3,999,0,161939
3,1000,0,161939
3,1001,0,161939
3,1002,0,161939
